,Married,Years_Together,First_Together,End_Year,Religious_Attendance,Interracial_Couple,Age_Diff,Age,Edu_Diff,Pol_Diff,P_Age,Education,P_Education,Gender,Household_Income,Ethnicity,P_Ethnicity,Politics,P_Politics,White ,Black or African American ,American Indian or Alaska Native ,Asian Indian ,Chinese ,Filipino ,Japanese ,Korean ,Vietnamese ,Other Asian ,Hawaiian ,Guamanian ,Samoan ,Other Pacific Islander ,Some other race ,R_cowork,R_friend,R_family,R_sig_other,R_neighbor,P_cowork,P_friend,P_family,P_sig_other,P_neighbor,btwn_I_cowork,btwn_I_friend,btwn_I_family,btwn_I_sig_other,btwn_I_neighbor,school,college,mil,church,vol_org,customer,bar_restaurant,party,internet_other,internet_dating,internet_soc_network,internet_game,internet_chat,internet_org,public,blind_date,vacation,single_serve_nonint,business_trip,work_neighbors,met_online,places_met
73,"Yes, I am Married",49.0,1968.0,,5,no,3.0,68,0,1,71.0,2,2,Female,13,"White, Non-Hispanic",White,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
74,"No, I am not Married",48.0,1969.0,,4,no,1.0,64,1,0,65.0,1,2,Male,16,"White, Non-Hispanic",White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
75,"Yes, I am Married",17.0,2000.0,,5,no,2.0,35,0,2,37.0,2,2,Female,15,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
76,"Yes, I am Married",13.0,2004.0,,5,no,13.0,69,1,2,56.0,2,3,Male,8,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
77,"No, I am not Married",8.0,2009.0,,4,no,2.0,27,1,2,29.0,1,0,Female,16,Hispanic,White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
78,"Yes, I am Married",42.0,1975.0,,3,no,2.0,64,0,2,62.0,0,0,Male,11,Hispanic,White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
79,"Yes, I am Married",23.0,1994.0,,5,no,3.0,55,0,1,58.0,2,2,Female,14,"White, Non-Hispanic",White,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
80,"Yes, I am Married",17.0,2000.0,,2,no,2.0,43,1,1,45.0,1,2,Female,10,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
81,"No, I am not Married",14.0,2003.0,,5,no,1.0,44,1,0,43.0,1,0,Male,16,Hispanic,White,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,internet_dating
82,"Yes, I am Married",52.0,1965.0,,1,no,0.0,71,0,1,71.0,3,3,Male,5,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
83,"Yes, I am Married",4.0,2013.0,,5,no,10.0,40,1,2,50.0,2,1,Female,14,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,internet_dating
84,"Yes, I am Married",44.0,1973.0,,4,no,5.0,66,2,2,71.0,1,3,Female,13,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
85,"Yes, I am Married",50.0,1967.0,,1,no,1.0,67,1,1,68.0,0,1,Male,20,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
86,"Yes, I am Married",16.0,2001.0,,0,no,0.0,36,0,0,36.0,0,0,Male,12,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
87,"Yes, I am Married",48.0,1969.0,,3,no,4.0,65,0,0,61.0,1,1,Male,9,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
88,"Yes, I am Married",55.0,1962.0,,4,no,3.0,75,0,0,72.0,0,0,Male,15,"White, Non-Hispanic",White,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
89,"Yes, I am Married",25.0,1992.0,,1,no,3.0,43,0,3,46.0,0,0,Female,16,"White, Non-Hispanic",White,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,college
90,"Yes, I am Married",14.0,2003.0,,4,no,1.0,43,0,1,42.0,0,0,Female,14,"Black, Non-Hispanic",Black or African American,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
91,"Yes, I am Married",41.0,1976.0,,3,yes,1.0,42,0,1,43.0,0,0,Male,20,"Black, Non-Hispanic",Asian or Pacific Islander,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
92,"No, I am not Married",1.0,2016.0,,5,yes,10.0,56,2,2,46.0,3,1,Female,0,Hispanic,White,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,internet_dating
93,"No, I am not Married",0.0,2017.0,,5,yes,3.0,29,0,2,26.0,1,1,Male,12,Hispanic,White,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
94,"No, I am not Married",7.0,2010.0,,5,no,9.0,46,1,6,37.0,1,0,Female,9,"White, Non-Hispanic",White,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
95,"Yes, I am Married",43.0,1974.0,,3,no,1.0,68,0,3,69.0,0,0,Female,6,"White, Non-Hispanic",White,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
96,"No, I am not Married",7.0,2010.0,,5,yes,27.0,54,0,1,27.0,1,1,Male,14,"2+ Races, Non-Hispanic",Black or African American,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,internet_other
97,"Yes, I am Married",52.0,1965.0,,4,no,0.0,68,2,0,68.0,2,0,Male,8,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
98,"No, I am not Married",23.0,1992.0,2015.0,3,no,4.0,66,0,1,70.0,2,2,Female,12,"White, Non-Hispanic",White,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
99,"Yes, I am Married",30.0,1987.0,,0,no,2.0,82,1,0,80.0,0,1,Male,19,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
100,"Yes, I am Married",56.0,1961.0,,4,no,10.0,82,2,0,72.0,3,1,Male,13,"Black, Non-Hispanic",Black or African American,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
101,"Yes, I am Married",16.0,2001.0,,5,no,1.0,46,0,0,45.0,0,0,Male,14,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
102,"Yes, I am Married",14.0,2003.0,,5,no,4.0,43,0,2,47.0,0,0,Female,19,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
103,"Yes, I am Married",10.0,2007.0,,4,no,1.0,28,0,0,29.0,0,0,Female,11,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
104,"Yes, I am Married",59.0,1958.0,,1,no,0.0,75,2,1,75.0,1,3,Male,9,"White, Non-Hispanic",White,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,public
105,"Yes, I am Married",45.0,1972.0,,1,no,0.0,62,0,0,62.0,2,2,Male,7,"White, Non-Hispanic",White,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
106,"Yes, I am Married",35.0,1982.0,,1,no,5.0,69,1,4,64.0,2,1,Female,10,"White, Non-Hispanic",White,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,mil
107,"Yes, I am Married",42.0,1975.0,,3,no,4.0,63,0,2,59.0,2,2,Male,11,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,R_soc_circle
108,"Yes, I am Married",11.0,2006.0,,3,no,10.0,38,1,1,48.0,1,0,Male,14,"Black, Non-Hispanic",Black or African American,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
109,"Yes, I am Married",26.0,1991.0,,1,no,7.0,58,0,0,65.0,2,2,Female,15,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
110,"Yes, I am Married",26.0,1991.0,,2,no,9.0,55,0,4,64.0,0,0,Female,19,"White, Non-Hispanic",White,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
111,"Yes, I am Married",52.0,1965.0,,5,no,1.0,69,0,1,70.0,0,0,Male,15,"White, Non-Hispanic",White,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
112,"Yes, I am Married",42.0,1975.0,,1,no,14.0,76,1,1,62.0,2,3,Male,9,Hispanic,White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
113,"No, I am not Married",5.0,2012.0,,1,no,1.0,24,1,0,25.0,0,1,Female,13,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
114,"Yes, I am Married",45.0,1972.0,,0,no,6.0,47,1,0,53.0,1,2,Female,6,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,R_soc_circle
115,"No, I am not Married",7.0,2010.0,,5,no,4.0,26,2,5,30.0,0,2,Female,9,"White, Non-Hispanic",White,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
116,"No, I am not Married",35.0,1968.0,2003.0,3,no,2.0,71,2,2,73.0,2,0,Female,13,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
117,"Yes, I am Married",12.0,2005.0,,4,no,0.0,34,1,1,34.0,1,0,Male,16,"White, Non-Hispanic",White,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
118,"Yes, I am Married",41.0,1976.0,,1,no,4.0,64,1,2,68.0,0,1,Male,14,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
119,"Yes, I am Married",13.0,2004.0,,4,no,10.0,38,1,1,48.0,2,1,Female,11,"Black, Non-Hispanic",Black or African American,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
120,"No, I am not Married",6.0,2011.0,,5,no,24.0,66,0,1,42.0,0,0,Female,16,"White, Non-Hispanic",White,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,R_soc_circle
121,"No, I am not Married",22.0,1981.0,2003.0,1,no,3.0,61,0,0,64.0,0,0,Female,11,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
122,"Yes, I am Married",41.0,1976.0,,1,no,7.0,58,0,1,65.0,2,2,Female,12,Hispanic,White,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,R_soc_circle
123,"Yes, I am Married",42.0,1975.0,,4,no,1.0,56,1,0,57.0,0,1,Male,14,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
124,"No, I am not Married",0.0,2017.0,,5,no,18.0,30,0,1,48.0,1,1,Female,1,"White, Non-Hispanic",White,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
125,"No, I am not Married",3.0,2014.0,,0,no,30.0,67,0,1,37.0,2,2,Male,11,"Black, Non-Hispanic",Black or African American,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
126,"Yes, I am Married",9.0,2008.0,,2,yes,2.0,28,0,2,30.0,2,2,Female,12,"White, Non-Hispanic",Other (please specify),5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
127,"Yes, I am Married",40.0,1977.0,,4,no,3.0,56,0,1,59.0,1,1,Female,17,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
128,"Yes, I am Married",16.0,2001.0,,1,no,6.0,58,1,0,64.0,0,1,Female,20,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
129,"Yes, I am Married",18.0,1999.0,,3,no,10.0,40,2,0,50.0,3,1,Female,12,"White, Non-Hispanic",White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
130,"No, I am not Married",26.0,1991.0,,5,no,3.0,53,1,2,50.0,0,1,Male,11,"Black, Non-Hispanic",Black or African American,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
131,"Yes, I am Married",20.0,1997.0,,5,no,1.0,49,2,1,48.0,2,0,Male,17,"White, Non-Hispanic",White,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,public
132,"Yes, I am Married",24.0,1993.0,,5,no,6.0,59,0,2,53.0,2,2,Male,17,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
133,"Yes, I am Married",9.0,2008.0,,5,no,0.0,30,0,2,30.0,2,2,Female,11,"White, Non-Hispanic",White,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
134,"Yes, I am Married",10.0,2007.0,,4,yes,1.0,28,1,1,27.0,0,1,Male,12,"White, Non-Hispanic",Black or African American,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
135,"Yes, I am Married",50.0,1967.0,,0,no,1.0,64,0,4,63.0,2,2,Male,8,"Black, Non-Hispanic",Black or African American,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
136,"Yes, I am Married",26.0,1991.0,,4,no,8.0,42,1,2,50.0,2,3,Female,7,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
137,"Yes, I am Married",30.0,1987.0,,1,no,12.0,80,2,0,68.0,2,0,Male,19,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
138,"Yes, I am Married",29.0,1988.0,,5,no,2.0,57,0,0,55.0,0,0,Female,16,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
139,"Yes, I am Married",26.0,1991.0,,1,no,1.0,38,0,1,39.0,0,0,Female,18,"White, Non-Hispanic",White,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
140,"Yes, I am Married",7.0,2010.0,,5,no,9.0,30,1,1,39.0,1,0,Female,17,"White, Non-Hispanic",White,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
141,"Yes, I am Married",34.0,1983.0,,3,no,6.0,61,1,3,67.0,0,1,Female,13,"Black, Non-Hispanic",Black or African American,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
142,"Yes, I am Married",21.0,1996.0,,1,yes,23.0,73,0,2,50.0,0,0,Male,15,"2+ Races, Non-Hispanic",Other (please specify),5,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
143,"Yes, I am Married",10.0,2007.0,,1,no,2.0,36,0,0,34.0,0,0,Male,20,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
144,"No, I am not Married",18.0,1988.0,2006.0,1,no,3.0,57,0,2,54.0,2,2,Male,15,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
145,"Yes, I am Married",30.0,1987.0,,1,no,2.0,65,0,0,67.0,0,0,Male,17,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
146,"No, I am not Married",30.0,1987.0,,4,no,1.0,68,2,2,69.0,1,3,Female,3,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
147,"Yes, I am Married",2.0,2015.0,,1,no,3.0,56,1,2,53.0,1,0,Male,12,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
148,"No, I am not Married",9.0,2008.0,,1,no,1.0,23,0,2,24.0,2,2,Female,15,"White, Non-Hispanic",White,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
